recyclerview-animators,wasabeef,https://github.com/wasabeef/recyclerview-animators,AnAndroidAnimationlibrarywhicheasilyadditemanimatortoRecyclerViewitems.,Java,7.9k
vlayout,alibaba,https://github.com/alibaba/vlayout,"ProjectvlayoutisapowerfullLayoutManagerextensionforRecyclerView,itprovidesagroupoflayoutsforRecyclerVâ€¦",Java,7.9k
vert.x,eclipse,https://github.com/eclipse/vert.x,Vert.xisatool-kitforbuildingreactiveapplicationsontheJVM,Java,7.9k
VasSonic,Tencent,https://github.com/Tencent/VasSonic,"VasSonicisalightweightandhigh-performanceHybridframeworkdevelopedbytencentVASteam,whichisintendedtosâ€¦",Java,7.8k
BottomBarArchived,roughike,https://github.com/roughike/BottomBarArchived,(Deprecated)AcustomviewcomponentthatmimicsthenewMaterialDesignBottomNavigationpattern.,Java,7.8k
HomeMirror,HannahMitt,https://github.com/HannahMitt/HomeMirror,Androidapplicationpoweringthemirrorinmyhouse,Java,7.8k
disruptor,LMAX-Exchange,https://github.com/LMAX-Exchange/disruptor,HighPerformanceInter-ThreadMessagingLibrary,Java,7.7k
Calligraphy,chrisjenx,https://github.com/chrisjenx/Calligraphy,CustomfontsinAndroidtheeasyway...,Java,7.7k
AppIntro,apl-devs,https://github.com/apl-devs/AppIntro,MakeacoolintroforyourAndroidapp.,Java,7.7k
AndroidSlidingUpPanel,umano,https://github.com/umano/AndroidSlidingUpPanel,Thislibraryprovidesasimplewaytoaddadraggableslidinguppanel(popularizedbyGoogleMusicandGoogleMaps)â€¦,Java,7.6k
platform_frameworks_baseMirror,aosp-mirror,https://github.com/aosp-mirror/platform_frameworks_baseMirror,æš‚æ— è¯¦æƒ…,Java,7.6k
Luban,Curzibn,https://github.com/Curzibn/Luban,Luban(é²ç­)â€”ImagecompressionwithefficiencyveryclosetoWeChatMoments/å¯èƒ½æ˜¯æœ€æ¥è¿‘å¾®ä¿¡æœ‹å‹åœˆçš„å›¾ç‰‡å‹ç¼©ç®—æ³•,Java,7.6k
mybatis-3,mybatis,https://github.com/mybatis/mybatis-3,MyBatisSQLmapperframeworkforJava,Java,7.5k
okhttp-OkGo,jeasonlzy,https://github.com/jeasonlzy/okhttp-OkGo,OkGo-3.0éœ‡æ’¼æ¥è¢­ï¼Œè¯¥åº“æ˜¯åŸºäºHttpåè®®ï¼Œå°è£…äº†OkHttpçš„ç½‘ç»œè¯·æ±‚æ¡†æ¶ï¼Œæ¯”Retrofitæ›´ç®€å•æ˜“ç”¨ï¼Œæ”¯æŒRxJavaï¼ŒRxJava2ï¼Œæ”¯æŒè‡ªå®šä¹‰ç¼“å­˜ï¼Œæ”¯æŒæ‰¹é‡æ–­ç‚¹ä¸‹è½½ç®¡ç†å’Œæ‰¹é‡ä¸Šä¼ ç®¡ç†åŠŸèƒ½,Java,7.5k
presto,prestodb,https://github.com/prestodb/presto,DistributedSQLqueryengineforbigdata,Java,7.5k
cheesesquare,chrisbanes,https://github.com/chrisbanes/cheesesquare,DemosthenewAndroidDesignlibrary.,Java,7.5k
spark,perwendel,https://github.com/perwendel/spark,Asimpleexpressivewebframeworkforjava.News:SparknowhasakotlinDSLhttps://github.com/perwendel/spark-kotlin,Java,7.4k
RxBinding,JakeWharton,https://github.com/JakeWharton/RxBinding,RxJavabindingAPIsforAndroid'sUIwidgets.,Java,7.4k
AVLoadingIndicatorView,81813780,https://github.com/81813780/AVLoadingIndicatorView,DEPRECATED,Java,7.4k
react-native-navigation,wix,https://github.com/wix/react-native-navigation,AcompletenativenavigationsolutionforReactNative,Java,7.3k
platform_frameworks_baseMirror,aosp-mirror,https://github.com/aosp-mirror/platform_frameworks_baseMirror,æš‚æ— è¯¦æƒ…,Java,7.6k
Luban,Curzibn,https://github.com/Curzibn/Luban,Luban(é²ç­)â€”ImagecompressionwithefficiencyveryclosetoWeChatMoments/å¯èƒ½æ˜¯æœ€æ¥è¿‘å¾®ä¿¡æœ‹å‹åœˆçš„å›¾ç‰‡å‹ç¼©ç®—æ³•,Java,7.6k
mybatis-3,mybatis,https://github.com/mybatis/mybatis-3,MyBatisSQLmapperframeworkforJava,Java,7.5k
okhttp-OkGo,jeasonlzy,https://github.com/jeasonlzy/okhttp-OkGo,OkGo-3.0éœ‡æ’¼æ¥è¢­ï¼Œè¯¥åº“æ˜¯åŸºäºHttpåè®®ï¼Œå°è£…äº†OkHttpçš„ç½‘ç»œè¯·æ±‚æ¡†æ¶ï¼Œæ¯”Retrofitæ›´ç®€å•æ˜“ç”¨ï¼Œæ”¯æŒRxJavaï¼ŒRxJava2ï¼Œæ”¯æŒè‡ªå®šä¹‰ç¼“å­˜ï¼Œæ”¯æŒæ‰¹é‡æ–­ç‚¹ä¸‹è½½ç®¡ç†å’Œæ‰¹é‡ä¸Šä¼ ç®¡ç†åŠŸèƒ½,Java,7.5k
presto,prestodb,https://github.com/prestodb/presto,DistributedSQLqueryengineforbigdata,Java,7.5k
cheesesquare,chrisbanes,https://github.com/chrisbanes/cheesesquare,DemosthenewAndroidDesignlibrary.,Java,7.5k
spark,perwendel,https://github.com/perwendel/spark,Asimpleexpressivewebframeworkforjava.News:SparknowhasakotlinDSLhttps://github.com/perwendel/spark-kotlin,Java,7.4k
RxBinding,JakeWharton,https://github.com/JakeWharton/RxBinding,RxJavabindingAPIsforAndroid'sUIwidgets.,Java,7.4k
AVLoadingIndicatorView,81813780,https://github.com/81813780/AVLoadingIndicatorView,DEPRECATED,Java,7.4k
react-native-navigation,wix,https://github.com/wix/react-native-navigation,AcompletenativenavigationsolutionforReactNative,Java,7.3k
platform_frameworks_baseMirror,aosp-mirror,https://github.com/aosp-mirror/platform_frameworks_baseMirror,æš‚æ— è¯¦æƒ…,Java,7.6k
Luban,Curzibn,https://github.com/Curzibn/Luban,Luban(é²ç­)â€”ImagecompressionwithefficiencyveryclosetoWeChatMoments/å¯èƒ½æ˜¯æœ€æ¥è¿‘å¾®ä¿¡æœ‹å‹åœˆçš„å›¾ç‰‡å‹ç¼©ç®—æ³•,Java,7.6k
mybatis-3,mybatis,https://github.com/mybatis/mybatis-3,MyBatisSQLmapperframeworkforJava,Java,7.5k
okhttp-OkGo,jeasonlzy,https://github.com/jeasonlzy/okhttp-OkGo,OkGo-3.0éœ‡æ’¼æ¥è¢­ï¼Œè¯¥åº“æ˜¯åŸºäºHttpåè®®ï¼Œå°è£…äº†OkHttpçš„ç½‘ç»œè¯·æ±‚æ¡†æ¶ï¼Œæ¯”Retrofitæ›´ç®€å•æ˜“ç”¨ï¼Œæ”¯æŒRxJavaï¼ŒRxJava2ï¼Œæ”¯æŒè‡ªå®šä¹‰ç¼“å­˜ï¼Œæ”¯æŒæ‰¹é‡æ–­ç‚¹ä¸‹è½½ç®¡ç†å’Œæ‰¹é‡ä¸Šä¼ ç®¡ç†åŠŸèƒ½,Java,7.5k
presto,prestodb,https://github.com/prestodb/presto,DistributedSQLqueryengineforbigdata,Java,7.5k
cheesesquare,chrisbanes,https://github.com/chrisbanes/cheesesquare,DemosthenewAndroidDesignlibrary.,Java,7.5k
spark,perwendel,https://github.com/perwendel/spark,Asimpleexpressivewebframeworkforjava.News:SparknowhasakotlinDSLhttps://github.com/perwendel/spark-kotlin,Java,7.4k
RxBinding,JakeWharton,https://github.com/JakeWharton/RxBinding,RxJavabindingAPIsforAndroid'sUIwidgets.,Java,7.4k
AVLoadingIndicatorView,81813780,https://github.com/81813780/AVLoadingIndicatorView,DEPRECATED,Java,7.4k
react-native-navigation,wix,https://github.com/wix/react-native-navigation,AcompletenativenavigationsolutionforReactNative,Java,7.3k
platform_frameworks_baseMirror,aosp-mirror,https://github.com/aosp-mirror/platform_frameworks_baseMirror,ÔİÎŞÏêÇé,Java,7.6k
Luban,Curzibn,https://github.com/Curzibn/Luban,Luban(Â³°à)¡ªImagecompressionwithefficiencyveryclosetoWeChatMoments/¿ÉÄÜÊÇ×î½Ó½üÎ¢ĞÅÅóÓÑÈ¦µÄÍ¼Æ¬Ñ¹ËõËã·¨,Java,7.6k
mybatis-3,mybatis,https://github.com/mybatis/mybatis-3,MyBatisSQLmapperframeworkforJava,Java,7.5k
okhttp-OkGo,jeasonlzy,https://github.com/jeasonlzy/okhttp-OkGo,OkGo-3.0Õğº³À´Ï®£¬¸Ã¿âÊÇ»ùÓÚHttpĞ­Òé£¬·â×°ÁËOkHttpµÄÍøÂçÇëÇó¿ò¼Ü£¬±ÈRetrofit¸ü¼òµ¥Ò×ÓÃ£¬Ö§³ÖRxJava£¬RxJava2£¬Ö§³Ö×Ô¶¨Òå»º´æ£¬Ö§³ÖÅúÁ¿¶ÏµãÏÂÔØ¹ÜÀíºÍÅúÁ¿ÉÏ´«¹ÜÀí¹¦ÄÜ,Java,7.5k
presto,prestodb,https://github.com/prestodb/presto,DistributedSQLqueryengineforbigdata,Java,7.5k
cheesesquare,chrisbanes,https://github.com/chrisbanes/cheesesquare,DemosthenewAndroidDesignlibrary.,Java,7.5k
spark,perwendel,https://github.com/perwendel/spark,Asimpleexpressivewebframeworkforjava.News:SparknowhasakotlinDSLhttps://github.com/perwendel/spark-kotlin,Java,7.4k
RxBinding,JakeWharton,https://github.com/JakeWharton/RxBinding,RxJavabindingAPIsforAndroid'sUIwidgets.,Java,7.4k
AVLoadingIndicatorView,81813780,https://github.com/81813780/AVLoadingIndicatorView,DEPRECATED,Java,7.4k
react-native-navigation,wix,https://github.com/wix/react-native-navigation,AcompletenativenavigationsolutionforReactNative,Java,7.3k
java-design-patterns,iluwatar,https://github.com/iluwatar/java-design-patterns,DesignpatternsimplementedinJava,Java,33.6k
RxJava,ReactiveX,https://github.com/ReactiveX/RxJava,RxJava¨CReactiveExtensionsfortheJVM¨Calibraryforcomposingasynchronousandevent-basedprogramsusingobserv¡­,Java,33.1k
elasticsearch,elastic,https://github.com/elastic/elasticsearch,"OpenSource,Distributed,RESTfulSearchEngine",Java,31k
retrofit,square,https://github.com/square/retrofit,"Type-safeHTTPclientforAndroidandJavabySquare,Inc.",Java,27.9k
okhttp,square,https://github.com/square/okhttp,AnHTTP+HTTP/2clientforAndroidandJavaapplications.,Java,26.7k
spring-boot,spring-projects,https://github.com/spring-projects/spring-boot,SpringBoot,Java,24.6k
guava,google,https://github.com/google/guava,GooglecorelibrariesforJava,Java,24.2k
interviews,kdn251,https://github.com/kdn251/interviews,Everythingyouneedtoknowtogetthejob.,Java,23k
glide,bumptech,https://github.com/bumptech/glide,AnimageloadingandcachinglibraryforAndroidfocusedonsmoothscrolling,Java,21.7k
spring-framework,spring-projects,https://github.com/spring-projects/spring-framework,SpringFramework,Java,21.1k
butterknife,JakeWharton,https://github.com/JakeWharton/butterknife,BindAndroidviewsandcallbackstofieldsandmethods.,Java,21.1k
lottie-android,airbnb,https://github.com/airbnb/lottie-android,"RenderAfterEffectsanimationsnativelyonAndroidandiOS,Web,andReactNative",Java,20.7k
leakcanary,square,https://github.com/square/leakcanary,AmemoryleakdetectionlibraryforAndroidandJava.,Java,19.4k
incubator-dubbo,apache,https://github.com/apache/incubator-dubbo,"ApacheDubbo(incubating)isahigh-performance,javabased,opensourceRPCframework.",Java,18.9k
zxing,zxing,https://github.com/zxing/zxing,"ZXing(""ZebraCrossing"")barcodescanninglibraryforJava,Android",Java,18.6k
EventBus,greenrobot,https://github.com/greenrobot/EventBus,"EventbusforAndroidandJavathatsimplifiescommunicationbetweenActivities,Fragments,Threads,Services,etc.L¡­",Java,18.2k
Android-Universal-Image-Loader,nostra13,https://github.com/nostra13/Android-Universal-Image-Loader,"Powerfulandflexiblelibraryforloading,cachinganddisplayingimagesonAndroid.",Java,16.1k
RxAndroid,ReactiveX,https://github.com/ReactiveX/RxAndroid,RxJavabindingsforAndroid,Java,15.9k
iosched,google,https://github.com/google/iosched,TheGoogleI/O2017AndroidApp,Java,15.6k
picasso,square,https://github.com/square/picasso,ApowerfulimagedownloadingandcachinglibraryforAndroid,Java,15.4k
jadx,skylot,https://github.com/skylot/jadx,DextoJavadecompiler,Java,14.8k
fresco,facebook,https://github.com/facebook/fresco,AnAndroidlibraryformanagingimagesandthememorytheyuse.,Java,14.5k
netty,netty,https://github.com/netty/netty,Nettyproject-anevent-drivenasynchronousnetworkapplicationframework,Java,14k
libgdx,libgdx,https://github.com/libgdx/libgdx,Desktop/Android/HTML5/iOSJavagamedevelopmentframework,Java,13.9k
Hystrix,Netflix,https://github.com/Netflix/Hystrix,"Hystrixisalatencyandfaulttolerancelibrarydesignedtoisolatepointsofaccesstoremotesystems,servicesand¡­",Java,13.6k
BaseRecyclerViewAdapterHelper,CymChad,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,BRVAH:PowerfulandflexibleRecyclerAdapter,Java,13.5k
material-dialogs,afollestad,https://github.com/afollestad/material-dialogs,"Abeautiful,fluid,andcustomizabledialogsAPI.",Java,13.3k
PhotoView,chrisbanes,https://github.com/chrisbanes/PhotoView,"ImplementationofImageViewforAndroidthatsupportszooming,byvarioustouchgestures.",Java,13.1k
tinker,Tencent,https://github.com/Tencent/tinker,"Tinkerisahot-fixsolutionlibraryforAndroid,itsupportsdex,libraryandresourcesupdatewithoutreinstallapk.",Java,11.8k
Android-CleanArchitecture,android10,https://github.com/android10/Android-CleanArchitecture,ThisisasampleappthatispartofaseriesofblogpostsIhavewrittenabouthowtoarchitectanandroidapplicat¡­,Java,11.7k
Material-Animations,lgvalle,https://github.com/lgvalle/Material-Animations,AndroidTransitionanimationsexplanationwithexamples.,Java,11.5k
plaid,nickbutcher,https://github.com/nickbutcher/plaid,AnAndroidappwhichprovidesdesignnews&inspirationaswellasbeinganexampleofimplementingmaterialdesign.,Java,11k
SlidingMenu,jfeinstein10,https://github.com/jfeinstein10/SlidingMenu,AnAndroidlibrarythatallowsyoutoeasilycreateapplicationswithslide-inmenus.YoumayuseitinyourAndroid¡­,Java,11k
selenium,SeleniumHQ,https://github.com/SeleniumHQ/selenium,Abrowserautomationframeworkandecosystem.,Java,10.5k
androidannotations,androidannotations,https://github.com/androidannotations/androidannotations,FastAndroidDevelopment.Easymaintainance.,Java,10.3k
android-async-http,loopj,https://github.com/loopj/android-async-http,AnAsynchronousHTTPLibraryforAndroid,Java,10.2k
zheng,shuzheng,https://github.com/shuzheng/zheng,»ùÓÚSpring+SpringMVC+Mybatis·Ö²¼Ê½Ãô½İ¿ª·¢ÏµÍ³¼Ü¹¹£¬Ìá¹©ÕûÌ×¹«¹²Î¢·şÎñ·şÎñÄ£¿é£º¼¯ÖĞÈ¨ÏŞ¹ÜÀí£¨µ¥µãµÇÂ¼£©¡¢ÄÚÈİ¹ÜÀí¡¢Ö§¸¶ÖĞĞÄ¡¢ÓÃ»§¹ÜÀí£¨Ö§³ÖµÚÈı·½µÇÂ¼£©¡¢Î¢ĞÅÆ½Ì¨¡¢´æ´¢ÏµÍ³¡¢ÅäÖÃÖĞĞÄ¡¢ÈÕÖ¾·ÖÎö¡¢ÈÎÎñºÍÍ¨ÖªµÈ£¬Ö§¡­,Java,10k
AndroidSwipeLayout,daimajia,https://github.com/daimajia/AndroidSwipeLayout,TheMostPowerfulSwipeLayout!,Java,10k
ExoPlayer,google,https://github.com/google/ExoPlayer,AnextensiblemediaplayerforAndroid,Java,10k
greenDAO,greenrobot,https://github.com/greenrobot/greenDAO,greenDAOisalight&fastORMsolutionforAndroidthatmapsobjectstoSQLitedatabases.,Java,10k
Telegram,DrKLO,https://github.com/DrKLO/Telegram,TelegramforAndroidsource,Java,9.8k
CircleImageView,hdodenhof,https://github.com/hdodenhof/CircleImageView,AcircularImageViewforAndroid,Java,9.8k
ViewPagerIndicatorArchived,JakeWharton,https://github.com/JakeWharton/ViewPagerIndicatorArchived,PagingindicatorwidgetscompatiblewiththeViewPagerfromtheAndroidSupportLibraryandActionBarSherlock.,Java,9.8k
stetho,facebook,https://github.com/facebook/stetho,"StethoisadebugbridgeforAndroidapplications,enablingthepowerfulChromeDeveloperToolsandmuchmore.",Java,9.7k
realm-java,realm,https://github.com/realm/realm-java,Realmisamobiledatabase:areplacementforSQLite&ORMs,Java,9.5k
Signal-Android,signalapp,https://github.com/signalapp/Signal-Android,AprivatemessengerforAndroid.,Java,9.5k
incubator-weex,apache,https://github.com/apache/incubator-weex,MirrorofApacheWeex,Java,9.4k
AndroidViewAnimations,daimajia,https://github.com/daimajia/AndroidViewAnimations,Cuteviewanimationcollection.,Java,9.4k
android-UniversalMusicPlayer,googlesamples,https://github.com/googlesamples/android-UniversalMusicPlayer,Thissampleshowshowtoimplementanaudiomediaappthatworksacrossmultipleformfactorsandprovideaconsisten¡­,Java,9.4k
bytecode-viewer,Konloch,https://github.com/Konloch/bytecode-viewer,"AJava8Jar&AndroidAPKReverseEngineeringSuite(Decompiler,Editor,Debugger&More)",Java,9.4k
PocketHub,pockethub,https://github.com/pockethub/PocketHub,PocketHubAndroidApp,Java,9.3k
MaterialDrawer,mikepenz,https://github.com/mikepenz/MaterialDrawer,"Theflexible,easytouse,allinonedrawerlibraryforyourAndroidproject.",Java,9.2k
java8-tutorial,winterbe,https://github.com/winterbe/java8-tutorial,ModernJava-AGuidetoJava8,Java,9.2k
FizzBuzzEnterpriseEdition,EnterpriseQualityCoding,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,FizzBuzzEnterpriseEditionisano-nonsenseimplementationofFizzBuzzmadebyseriousbusinessmenforseriousbusin¡­,Java,9.2k
storm,nathanmarz,https://github.com/nathanmarz/storm,"Distributedandfault-tolerantrealtimecomputation:streamprocessing,continuouscomputation,distributedRPC,and¡­",Java,9.1k
android-Ultra-Pull-To-Refresh,liaohuqiu,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,UltraPulltoRefreshforAndroid.Supportalltheviews.,Java,9.1k
bazel,bazelbuild,https://github.com/bazelbuild/bazel,"afast,scalable,multi-languageandextensiblebuildsystem",Java,9k
deeplearning4j,deeplearning4j,https://github.com/deeplearning4j/deeplearning4j,"DeepLearningforJava,Scala&ClojureonHadoop&SparkWithGPUs-FromSkymind",Java,8.9k
Android-ObservableScrollView,ksoichiro,https://github.com/ksoichiro/Android-ObservableScrollView,Androidlibrarytoobservescrolleventsonscrollableviews.,Java,8.8k
MaterialDesignLibrary,navasmdc,https://github.com/navasmdc/MaterialDesignLibrary,ThisisalibrarywithcomponentsofAndroidLtoyouuseinandroid2.2,Java,8.7k
Android-PullToRefresh,chrisbanes,https://github.com/chrisbanes/Android-PullToRefresh,DEPRECATED,Java,8.7k
proxyee-down,monkeyWie,https://github.com/monkeyWie/proxyee-down,httpÏÂÔØ¹¤¾ß£¬»ùÓÚhttp´úÀí£¬Ö§³Ö¶àÁ¬½Ó·Ö¿éÏÂÔØ,Java,8.5k
zipkin,openzipkin,https://github.com/openzipkin/zipkin,Zipkinisadistributedtracingsystem,Java,8.4k
kafka,apache,https://github.com/apache/kafka,MirrorofApacheKafka,Java,8.4k
recyclerview-animators,wasabeef,https://github.com/wasabeef/recyclerview-animators,AnAndroidAnimationlibrarywhicheasilyadditemanimatortoRecyclerViewitems.,Java,7.9k
vlayout,alibaba,https://github.com/alibaba/vlayout,"ProjectvlayoutisapowerfullLayoutManagerextensionforRecyclerView,itprovidesagroupoflayoutsforRecyclerV¡­",Java,7.9k
vert.x,eclipse,https://github.com/eclipse/vert.x,Vert.xisatool-kitforbuildingreactiveapplicationsontheJVM,Java,7.9k
VasSonic,Tencent,https://github.com/Tencent/VasSonic,"VasSonicisalightweightandhigh-performanceHybridframeworkdevelopedbytencentVASteam,whichisintendedtos¡­",Java,7.8k
BottomBarArchived,roughike,https://github.com/roughike/BottomBarArchived,(Deprecated)AcustomviewcomponentthatmimicsthenewMaterialDesignBottomNavigationpattern.,Java,7.8k
HomeMirror,HannahMitt,https://github.com/HannahMitt/HomeMirror,Androidapplicationpoweringthemirrorinmyhouse,Java,7.8k
disruptor,LMAX-Exchange,https://github.com/LMAX-Exchange/disruptor,HighPerformanceInter-ThreadMessagingLibrary,Java,7.7k
Calligraphy,chrisjenx,https://github.com/chrisjenx/Calligraphy,CustomfontsinAndroidtheeasyway...,Java,7.7k
AppIntro,apl-devs,https://github.com/apl-devs/AppIntro,MakeacoolintroforyourAndroidapp.,Java,7.7k
AndroidSlidingUpPanel,umano,https://github.com/umano/AndroidSlidingUpPanel,Thislibraryprovidesasimplewaytoaddadraggableslidinguppanel(popularizedbyGoogleMusicandGoogleMaps)¡­,Java,7.6k
OpenRefine,OpenRefine,https://github.com/OpenRefine/OpenRefine,"OpenRefineisafree,opensourcepowertoolforworkingwithmessydataandimprovingit",Java,5.3k
redisson,redisson,https://github.com/redisson/redisson,"Redisson-distributedJavaobjectsandservices(Set,Multimap,SortedSet,Map,List,Queue,BlockingQueue,Deque,B¡­",Java,5.2k
SmarterStreaming,daniulive,https://github.com/daniulive/SmarterStreaming,´óÅ£Ö±²¥SDK£¬¿çÆ½Ì¨(windows/android/iOS)ÍÆËÍ(rtmp)¡¢Ö±²¥²¥·ÅÆ÷(rtmp/rtsp)£¬Ö§³ÖÂ¼Ïñ¡¢µ¼²¥¡¢×ª·¢¡¢¶¯Ì¬ÊÓÆµºÏ³É¡¢ÊµÊ±¿ìÕÕ¡¢Ë®Ó¡¡¢ÒôÆµ»ìÒô¡¢»¥¶¯µÈ£¬¹úÄÚÍâÎªÊı²»¶à²»ÒÀÀµ¿ªÔ´¿ò¼Ü£¬Òµ½çÕæÕı¿¿Æ×µÄ³¬µÍ¡­,Java,5.2k
twoway-viewArchived,lucasr,https://github.com/lucasr/twoway-viewArchived,[DEPRECATED]RecyclerViewmadesimple,Java,5.2k
androidmvp,antoniolg,https://github.com/antoniolg/androidmvp,MVPAndroidExample,Java,5.2k
AndroidNote,GcsSloop,https://github.com/GcsSloop/AndroidNote,°²×¿Ñ§Ï°±Ê¼Ç,Java,5.2k
MaterialEditText,rengwuxian,https://github.com/rengwuxian/MaterialEditText,EditTextinMaterialDesign,Java,5.2k
j2objc,google,https://github.com/google/j2objc,AJavatoiOSObjective-Ctranslationtoolandruntime.,Java,5.1k
dbeaver,dbeaver,https://github.com/dbeaver/dbeaver,FreeuniversaldatabasemanagerandSQLclient,Java,5.1k
MVPArms,JessYanCoding,https://github.com/JessYanCoding/MVPArms,"AcommonarchitectureforAndroidapplicationsdevelopingbasedonMVP,integratesmanyopensourceprojects(likeDa¡­",Java,5.1k
otto,square,https://github.com/square/otto,AnenhancedGuava-basedeventbuswithemphasisonAndroidsupport.,Java,5.1k
neo4j,neo4j,https://github.com/neo4j/neo4j,GraphsforEveryone,Java,5.1k
rebound,facebook,https://github.com/facebook/rebound,AJavalibrarythatmodelsspringdynamicsandaddsrealworldphysicstoyourapp.,Java,5.1k
SwipeBackLayout,ikew0ng,https://github.com/ikew0ng/SwipeBackLayout,AnAndroidlibrarythathelpyoutobuildappwithswipebackgesture.,Java,5.1k
storm,apache,https://github.com/apache/storm,MirrorofApacheStorm,Java,5k
apollo,ctripcorp,https://github.com/ctripcorp/apollo,Apollo£¨°¢²¨ÂŞ£©ÊÇĞ¯³Ì¿ò¼Ü²¿ÃÅÑĞ·¢µÄ·Ö²¼Ê½ÅäÖÃÖĞĞÄ£¬ÄÜ¹»¼¯ÖĞ»¯¹ÜÀíÓ¦ÓÃ²»Í¬»·¾³¡¢²»Í¬¼¯ÈºµÄÅäÖÃ£¬ÅäÖÃĞŞ¸ÄºóÄÜ¹»ÊµÊ±ÍÆËÍµ½Ó¦ÓÃ¶Ë£¬²¢ÇÒ¾ß±¸¹æ·¶µÄÈ¨ÏŞ¡¢Á÷³ÌÖÎÀíµÈÌØĞÔ£¬ÊÊÓÃÓÚÎ¢·şÎñÅäÖÃ¹ÜÀí³¡¾°¡£,Java,5k
xUtils,wyouflf,https://github.com/wyouflf/xUtils,"androidorm,bitmap,http,viewinject...ÒÑ×ªÖÁhttps://github.com/wyouflf/xUtils3",Java,5k
AndroidImageSlider,daimajia,https://github.com/daimajia/AndroidImageSlider,AnamazingandconvenientAndroidimageslider.,Java,5k
swagger-core,swagger-api,https://github.com/swagger-api/swagger-core,"ExamplesandserverintegrationsforgeneratingtheSwaggerAPISpecification,whichenableseasyaccesstoyourREST¡­",Java,5k
xUtils3,wyouflf,https://github.com/wyouflf/xUtils3,"androidorm,bitmap,http,viewinject...",Java,4.9k
litho,facebook,https://github.com/facebook/litho,AdeclarativeframeworkforbuildingefficientUIsonAndroid.,Java,4.9k
TakePhoto,crazycodeboy,https://github.com/crazycodeboy/TakePhoto,Ò»¿îÓÃÓÚÔÚAndroidÉè±¸ÉÏ»ñÈ¡ÕÕÆ¬£¨ÅÄÕÕ»ò´ÓÏà²á¡¢ÎÄ¼şÖĞÑ¡Ôñ£©¡¢²Ã¼ôÍ¼Æ¬¡¢Ñ¹ËõÍ¼Æ¬µÄ¿ªÔ´¹¤¾ß¿â,Java,4.9k
